"model_id","family","label","n_predictors","r2","adj_r2","paths","error"
"micro_direct_2137","micro_direct_subsets","CHINA + BORDER + HEALTHCARE + FELON + PROJECT2025 + AUTHORITARIAN",6,0.376417118398971,0.289405553524409,"CHINA 0.036; BORDER 0.312; HEALTHCARE 0.242; FELON -0.317; PROJECT2025 0.044; AUTHORITARIAN 0.059",NA
"micro_direct_2127","micro_direct_subsets","CHINA + BORDER + HEALTHCARE + TAX + FELON + PROJECT2025",6,0.376359651195941,0.289340067641886,"CHINA 0.049; BORDER 0.303; HEALTHCARE 0.23; TAX -0.049; FELON -0.356; PROJECT2025 0.041",NA
"micro_direct_429","micro_direct_subsets","ISRAEL + HEALTHCARE + AUTHORITARIAN + GENDER",4,0.347200072635285,0.289173412425089,"ISRAEL -0.398; HEALTHCARE 0.35; AUTHORITARIAN 0.372; GENDER -0.097",NA
"micro_direct_1015","micro_direct_subsets","ISRAEL + FENTANYL + HEALTHCARE + FELON + RACE",5,0.361286466253749,0.288705382873494,"ISRAEL -0.297; FENTANYL -0.157; HEALTHCARE 0.273; FELON -0.354; RACE -0.046",NA
"micro_direct_2138","micro_direct_subsets","CHINA + BORDER + HEALTHCARE + FELON + PROJECT2025 + GENDER",6,0.37579933197365,0.288701564342067,"CHINA 0.063; BORDER 0.3; HEALTHCARE 0.234; FELON -0.356; PROJECT2025 0.039; GENDER -0.046",NA
"micro_direct_126","micro_direct_subsets","CHINA + BORDER + FELON",3,0.332166825148977,0.288612487658693,"CHINA 0.098; BORDER 0.347; FELON -0.391",NA
"micro_direct_333","micro_direct_subsets","ISRAEL + BORDER + FENTANYL + HEALTHCARE",4,0.346670227173972,0.288596469589436,"ISRAEL -0.308; BORDER 0.335; FENTANYL -0.084; HEALTHCARE 0.241",NA
"micro_direct_2129","micro_direct_subsets","CHINA + BORDER + HEALTHCARE + TAX + FELON + GENDER",6,0.375591178045311,0.28846436567954,"CHINA 0.05; BORDER 0.303; HEALTHCARE 0.233; TAX -0.039; FELON -0.355; GENDER -0.035",NA
"micro_direct_885","micro_direct_subsets","ISRAEL + CHINA + TAX + FELON + RACE",5,0.361029973480296,0.288419743193966,"ISRAEL -0.35; CHINA 0.246; TAX -0.065; FELON -0.387; RACE -0.089",NA
"micro_direct_1016","micro_direct_subsets","ISRAEL + FENTANYL + HEALTHCARE + PROJECT2025 + AUTHORITARIAN",5,0.360661040272437,0.288008885757941,"ISRAEL -0.425; FENTANYL -0.122; HEALTHCARE 0.364; PROJECT2025 0.068; AUTHORITARIAN 0.362",NA
"micro_direct_397","micro_direct_subsets","ISRAEL + INFLATION + HEALTHCARE + FELON",4,0.345692580316449,0.287531920789022,"ISRAEL -0.271; INFLATION -0.073; HEALTHCARE 0.245; FELON -0.338",NA
"micro_direct_1919","micro_direct_subsets","ISRAEL + FENTANYL + INFLATION + HEALTHCARE + PROJECT2025 + AUTHORITARIAN",6,0.374738458677255,0.287492662213616,"ISRAEL -0.421; FENTANYL -0.148; INFLATION -0.123; HEALTHCARE 0.391; PROJECT2025 0.066; AUTHORITARIAN 0.374",NA
"micro_direct_1773","micro_direct_subsets","ISRAEL + CHINA + TAX + FELON + AUTHORITARIAN + RACE",6,0.374681863489868,0.287428170023338,"ISRAEL -0.408; CHINA 0.223; TAX -0.118; FELON -0.312; AUTHORITARIAN 0.166; RACE -0.073",NA
"micro_direct_2394","micro_direct_subsets","BORDER + HEALTHCARE + TAX + FELON + PROJECT2025 + GENDER",6,0.374680222290288,0.287426299819165,"BORDER 0.319; HEALTHCARE 0.243; TAX -0.047; FELON -0.353; PROJECT2025 0.03; GENDER -0.013",NA
"micro_direct_1019","micro_direct_subsets","ISRAEL + FENTANYL + HEALTHCARE + AUTHORITARIAN + GENDER",5,0.360116485587139,0.287402449858405,"ISRAEL -0.414; FENTANYL -0.126; HEALTHCARE 0.381; AUTHORITARIAN 0.374; GENDER -0.067",NA
"micro_direct_417","micro_direct_subsets","ISRAEL + HEALTHCARE + TAX + FELON",4,0.345298484779184,0.287102794537334,"ISRAEL -0.271; HEALTHCARE 0.242; TAX -0.07; FELON -0.347",NA
"micro_direct_1922","micro_direct_subsets","ISRAEL + FENTANYL + INFLATION + HEALTHCARE + AUTHORITARIAN + GENDER",6,0.374071688110118,0.286732853892925,"ISRAEL -0.41; FENTANYL -0.152; INFLATION -0.122; HEALTHCARE 0.407; AUTHORITARIAN 0.385; GENDER -0.063",NA
"micro_direct_1692","micro_direct_subsets","ISRAEL + CHINA + FENTANYL + HEALTHCARE + AUTHORITARIAN + RACE",6,0.373947207935761,0.286591004391914,"ISRAEL -0.429; CHINA 0.139; FENTANYL -0.156; HEALTHCARE 0.321; AUTHORITARIAN 0.34; RACE 0.02",NA
"micro_direct_1014","micro_direct_subsets","ISRAEL + FENTANYL + HEALTHCARE + FELON + GENDER",5,0.359337875763755,0.286535361646,"ISRAEL -0.291; FENTANYL -0.146; HEALTHCARE 0.28; FELON -0.353; GENDER -0.009",NA
"micro_direct_340","micro_direct_subsets","ISRAEL + BORDER + INFLATION + HEALTHCARE",4,0.344594740927151,0.286336495676231,"ISRAEL -0.294; BORDER 0.34; INFLATION -0.064; HEALTHCARE 0.222",NA
"micro_direct_1910","micro_direct_subsets","ISRAEL + FENTANYL + INFLATION + HEALTHCARE + TAX + FELON",6,0.373582398835235,0.286175291695966,"ISRAEL -0.28; FENTANYL -0.172; INFLATION -0.094; HEALTHCARE 0.307; TAX -0.069; FELON -0.365",NA
"micro_direct_481","micro_direct_subsets","CHINA + BORDER + FELON + RACE",4,0.344445471021737,0.28617395733478,"CHINA 0.095; BORDER 0.368; FELON -0.39; RACE -0.113",NA
"micro_direct_1765","micro_direct_subsets","ISRAEL + CHINA + HEALTHCARE + PROJECT2025 + AUTHORITARIAN + GENDER",6,0.373021551249916,0.285536186308044,"ISRAEL -0.429; CHINA 0.155; HEALTHCARE 0.304; PROJECT2025 0.104; AUTHORITARIAN 0.356; GENDER -0.097",NA
"micro_direct_289","micro_direct_subsets","ISRAEL + CHINA + BORDER + HEALTHCARE",4,0.343761512123293,0.285429202089808,"ISRAEL -0.308; CHINA 0.064; BORDER 0.32; HEALTHCARE 0.195",NA
"micro_direct_1020","micro_direct_subsets","ISRAEL + FENTANYL + HEALTHCARE + AUTHORITARIAN + RACE",5,0.358337744318186,0.285421578899799,"ISRAEL -0.414; FENTANYL -0.133; HEALTHCARE 0.369; AUTHORITARIAN 0.366; RACE 0.045",NA
"micro_direct_860","micro_direct_subsets","ISRAEL + CHINA + INFLATION + FELON + RACE",5,0.358295320841597,0.285374334573597,"ISRAEL -0.352; CHINA 0.246; INFLATION -0.031; FELON -0.378; RACE -0.069",NA
"micro_direct_430","micro_direct_subsets","ISRAEL + HEALTHCARE + AUTHORITARIAN + RACE",4,0.34351462341029,0.285160367713427,"ISRAEL -0.396; HEALTHCARE 0.329; AUTHORITARIAN 0.36; RACE 0.066",NA
"micro_direct_1664","micro_direct_subsets","ISRAEL + CHINA + FENTANYL + INFLATION + TAX + FELON",6,0.37253910078166,0.284986417169798,"ISRAEL -0.376; CHINA 0.274; FENTANYL -0.144; INFLATION -0.037; TAX -0.032; FELON -0.406",NA
"micro_direct_1051","micro_direct_subsets","ISRAEL + INFLATION + HEALTHCARE + PROJECT2025 + AUTHORITARIAN",5,0.357944261849758,0.284983382514504,"ISRAEL -0.41; INFLATION -0.097; HEALTHCARE 0.343; PROJECT2025 0.103; AUTHORITARIAN 0.362",NA
"micro_direct_849","micro_direct_subsets","ISRAEL + CHINA + INFLATION + HEALTHCARE + AUTHORITARIAN",5,0.357940494697648,0.284979187276926,"ISRAEL -0.402; CHINA 0.109; INFLATION -0.08; HEALTHCARE 0.29; AUTHORITARIAN 0.333",NA
"micro_direct_1915","micro_direct_subsets","ISRAEL + FENTANYL + INFLATION + HEALTHCARE + FELON + PROJECT2025",6,0.372303379537182,0.284717804588882,"ISRAEL -0.293; FENTANYL -0.151; INFLATION -0.101; HEALTHCARE 0.299; FELON -0.359; PROJECT2025 0.06",NA
"micro_direct_1918","micro_direct_subsets","ISRAEL + FENTANYL + INFLATION + HEALTHCARE + FELON + RACE",6,0.372258837901787,0.284667047841571,"ISRAEL -0.291; FENTANYL -0.181; INFLATION -0.109; HEALTHCARE 0.294; FELON -0.359; RACE -0.058",NA
"micro_direct_349","micro_direct_subsets","ISRAEL + BORDER + HEALTHCARE + PROJECT2025",4,0.34295035859371,0.284545946024262,"ISRAEL -0.307; BORDER 0.338; HEALTHCARE 0.218; PROJECT2025 0.05",NA
"micro_direct_177","micro_direct_subsets","BORDER + INFLATION + FELON",3,0.328177951720774,0.284363470311259,"BORDER 0.387; INFLATION -0.064; FELON -0.394",NA
"micro_direct_1923","micro_direct_subsets","ISRAEL + FENTANYL + INFLATION + HEALTHCARE + AUTHORITARIAN + RACE",6,0.371972682962593,0.28434096430621,"ISRAEL -0.411; FENTANYL -0.16; INFLATION -0.121; HEALTHCARE 0.394; AUTHORITARIAN 0.376; RACE 0.034",NA
"micro_direct_1723","micro_direct_subsets","ISRAEL + CHINA + INFLATION + HEALTHCARE + PROJECT2025 + AUTHORITARIAN",6,0.371929731678513,0.284292019819701,"ISRAEL -0.426; CHINA 0.131; INFLATION -0.08; HEALTHCARE 0.294; PROJECT2025 0.123; AUTHORITARIAN 0.341",NA
"micro_direct_1671","micro_direct_subsets","ISRAEL + CHINA + FENTANYL + INFLATION + FELON + GENDER",6,0.371709339208588,0.284040874912112,"ISRAEL -0.377; CHINA 0.278; FENTANYL -0.141; INFLATION -0.041; FELON -0.402; GENDER -0.013",NA
"micro_direct_614","micro_direct_subsets","BORDER + INFLATION + FELON + RACE",4,0.342356987829346,0.283899831191955,"BORDER 0.409; INFLATION -0.075; FELON -0.393; RACE -0.122",NA
"micro_direct_1948","micro_direct_subsets","ISRAEL + FENTANYL + HEALTHCARE + TAX + FELON + RACE",6,0.371381077573363,0.283666809327786,"ISRAEL -0.291; FENTANYL -0.173; HEALTHCARE 0.283; TAX -0.11; FELON -0.372; RACE -0.086",NA
"micro_direct_424","micro_direct_subsets","ISRAEL + HEALTHCARE + FELON + GENDER",4,0.34212943050972,0.283652046555028,"ISRAEL -0.273; HEALTHCARE 0.246; FELON -0.343; GENDER -0.043",NA
"micro_direct_914","micro_direct_subsets","ISRAEL + BORDER + FENTANYL + HEALTHCARE + RACE",5,0.356676330317405,0.283571367853474,"ISRAEL -0.32; BORDER 0.358; FENTANYL -0.103; HEALTHCARE 0.223; RACE -0.106",NA
"micro_direct_1696","micro_direct_subsets","ISRAEL + CHINA + FENTANYL + TAX + FELON + GENDER",6,0.371200622049009,0.283461173962825,"ISRAEL -0.376; CHINA 0.274; FENTANYL -0.14; TAX -0.038; FELON -0.404; GENDER 0.002",NA
"micro_direct_639","micro_direct_subsets","BORDER + TAX + FELON + RACE",4,0.341705081492878,0.283189977625579,"BORDER 0.403; TAX -0.076; FELON -0.402; RACE -0.14",NA
"micro_direct_351","micro_direct_subsets","ISRAEL + BORDER + HEALTHCARE + GENDER",4,0.34161492717678,0.283091809592493,"ISRAEL -0.303; BORDER 0.344; HEALTHCARE 0.2; GENDER 0.034",NA
"micro_direct_1744","micro_direct_subsets","ISRAEL + CHINA + INFLATION + FELON + GENDER + RACE",6,0.370865811543927,0.283079645712847,"ISRAEL -0.356; CHINA 0.293; INFLATION -0.028; FELON -0.406; GENDER -0.152; RACE -0.157",NA
"micro_direct_1772","micro_direct_subsets","ISRAEL + CHINA + TAX + FELON + AUTHORITARIAN + GENDER",6,0.370778940340147,0.282980652945748,"ISRAEL -0.411; CHINA 0.228; TAX -0.082; FELON -0.308; AUTHORITARIAN 0.175; GENDER -0.032",NA
"micro_direct_1774","micro_direct_subsets","ISRAEL + CHINA + TAX + FELON + GENDER + RACE",6,0.370655280905705,0.282839738706501,"ISRAEL -0.356; CHINA 0.291; TAX -0.028; FELON -0.407; GENDER -0.141; RACE -0.158",NA
"micro_direct_1054","micro_direct_subsets","ISRAEL + INFLATION + HEALTHCARE + AUTHORITARIAN + GENDER",5,0.355962686172602,0.282776627783125,"ISRAEL -0.392; INFLATION -0.095; HEALTHCARE 0.366; AUTHORITARIAN 0.38; GENDER -0.098",NA
"micro_direct_1730","micro_direct_subsets","ISRAEL + CHINA + INFLATION + TAX + FELON + AUTHORITARIAN",6,0.370497484034948,0.282659923667732,"ISRAEL -0.411; CHINA 0.217; INFLATION -0.021; TAX -0.094; FELON -0.303; AUTHORITARIAN 0.178",NA
"micro_direct_1740","micro_direct_subsets","ISRAEL + CHINA + INFLATION + FELON + PROJECT2025 + GENDER",6,0.370373809300389,0.282518991993467,"ISRAEL -0.373; CHINA 0.275; INFLATION -0.023; FELON -0.394; PROJECT2025 0.129; GENDER -0.023",NA
"micro_direct_859","micro_direct_subsets","ISRAEL + CHINA + INFLATION + FELON + GENDER",5,0.355678280369171,0.282459903138395,"ISRAEL -0.351; CHINA 0.257; INFLATION -0.022; FELON -0.387; GENDER -0.049",NA
"micro_direct_425","micro_direct_subsets","ISRAEL + HEALTHCARE + FELON + RACE",4,0.34086457452025,0.28227475892205,"ISRAEL -0.279; HEALTHCARE 0.23; FELON -0.338; RACE -0.019",NA
"micro_direct_1729","micro_direct_subsets","ISRAEL + CHINA + INFLATION + TAX + FELON + PROJECT2025",6,0.370143486214643,0.282256530802733,"ISRAEL -0.372; CHINA 0.268; INFLATION -0.023; TAX -0.015; FELON -0.392; PROJECT2025 0.131",NA
"micro_direct_347","micro_direct_subsets","ISRAEL + BORDER + HEALTHCARE + TAX",4,0.340825031302648,0.282231700751772,"ISRAEL -0.301; BORDER 0.343; HEALTHCARE 0.209; TAX 0.017",NA
"micro_direct_884","micro_direct_subsets","ISRAEL + CHINA + TAX + FELON + GENDER",5,0.355404569225798,0.282155088456003,"ISRAEL -0.351; CHINA 0.256; TAX -0.016; FELON -0.387; GENDER -0.043",NA
"micro_direct_1770","micro_direct_subsets","ISRAEL + CHINA + TAX + FELON + PROJECT2025 + GENDER",6,0.369903326560513,0.281982860499189,"ISRAEL -0.373; CHINA 0.275; TAX -0.01; FELON -0.393; PROJECT2025 0.128; GENDER -0.02",NA
"micro_direct_1047","micro_direct_subsets","ISRAEL + INFLATION + HEALTHCARE + FELON + PROJECT2025",5,0.354774433845195,0.281453346782149,"ISRAEL -0.285; INFLATION -0.075; HEALTHCARE 0.253; FELON -0.346; PROJECT2025 0.098",NA
"micro_direct_1726","micro_direct_subsets","ISRAEL + CHINA + INFLATION + HEALTHCARE + AUTHORITARIAN + GENDER",6,0.369314116236365,0.281311434780974,"ISRAEL -0.404; CHINA 0.128; INFLATION -0.079; HEALTHCARE 0.323; AUTHORITARIAN 0.363; GENDER -0.118",NA
"micro_direct_852","micro_direct_subsets","ISRAEL + CHINA + INFLATION + TAX + FELON",5,0.35452138319334,0.281171540374402,"ISRAEL -0.349; CHINA 0.242; INFLATION -0.02; TAX -0.032; FELON -0.383",NA
"micro_direct_1917","micro_direct_subsets","ISRAEL + FENTANYL + INFLATION + HEALTHCARE + FELON + GENDER",6,0.369151404557479,0.281126019146895,"ISRAEL -0.285; FENTANYL -0.168; INFLATION -0.102; HEALTHCARE 0.3; FELON -0.356; GENDER -0.003",NA
"micro_direct_188","micro_direct_subsets","BORDER + TAX + FELON",3,0.324929770458845,0.280903451140944,"BORDER 0.383; TAX -0.029; FELON -0.396",NA
"micro_direct_195","micro_direct_subsets","BORDER + FELON + GENDER",3,0.324773693119385,0.280737194844562,"BORDER 0.386; FELON -0.386; GENDER 0.026",NA
"micro_direct_880","micro_direct_subsets","ISRAEL + CHINA + HEALTHCARE + AUTHORITARIAN + RACE",5,0.354113417372993,0.280717214801742,"ISRAEL -0.406; CHINA 0.113; HEALTHCARE 0.285; AUTHORITARIAN 0.337; RACE 0.049",NA
"micro_direct_651","micro_direct_subsets","BORDER + FELON + GENDER + RACE",4,0.339275791482284,0.280544750725154,"BORDER 0.412; FELON -0.401; GENDER -0.063; RACE -0.151",NA
"micro_direct_170","micro_direct_subsets","BORDER + FENTANYL + FELON",3,0.324191320947889,0.280116841879273,"BORDER 0.386; FENTANYL -0.008; FELON -0.392",NA
"micro_direct_193","micro_direct_subsets","BORDER + FELON + PROJECT2025",3,0.324186549499964,0.280111759249962,"BORDER 0.386; FELON -0.392; PROJECT2025 0.007",NA
"micro_direct_194","micro_direct_subsets","BORDER + FELON + AUTHORITARIAN",3,0.324133827122877,0.280055598456977,"BORDER 0.386; FELON -0.392; AUTHORITARIAN -0.001",NA
"micro_direct_1093","micro_direct_subsets","ISRAEL + HEALTHCARE + PROJECT2025 + AUTHORITARIAN + GENDER",5,0.353473519211002,0.280004600939525,"ISRAEL -0.412; HEALTHCARE 0.352; PROJECT2025 0.083; AUTHORITARIAN 0.374; GENDER -0.077",NA
"micro_direct_1945","micro_direct_subsets","ISRAEL + FENTANYL + HEALTHCARE + TAX + FELON + PROJECT2025",6,0.367757820832989,0.279537981879452,"ISRAEL -0.292; FENTANYL -0.138; HEALTHCARE 0.288; TAX -0.073; FELON -0.365; PROJECT2025 0.053",NA
"micro_direct_902","micro_direct_subsets","ISRAEL + BORDER + FENTANYL + INFLATION + HEALTHCARE",5,0.352999236782308,0.279476422780297,"ISRAEL -0.303; BORDER 0.333; FENTANYL -0.101; INFLATION -0.082; HEALTHCARE 0.259",NA
"micro_direct_1077","micro_direct_subsets","ISRAEL + HEALTHCARE + TAX + FELON + PROJECT2025",5,0.35276153579403,0.279211710316079,"ISRAEL -0.284; HEALTHCARE 0.248; TAX -0.061; FELON -0.353; PROJECT2025 0.089",NA
"micro_direct_1742","micro_direct_subsets","ISRAEL + CHINA + INFLATION + FELON + AUTHORITARIAN + GENDER",6,0.367328725730816,0.279049013042093,"ISRAEL -0.402; CHINA 0.244; INFLATION -0.028; FELON -0.321; AUTHORITARIAN 0.138; GENDER -0.065",NA
"micro_direct_593","micro_direct_subsets","BORDER + FENTANYL + FELON + RACE",4,0.337888708625525,0.279034371614461,"BORDER 0.408; FENTANYL -0.035; FELON -0.396; RACE -0.122",NA
"micro_direct_935","micro_direct_subsets","ISRAEL + BORDER + INFLATION + HEALTHCARE + RACE",5,0.352594885415936,0.27902612239502,"ISRAEL -0.302; BORDER 0.362; INFLATION -0.07; HEALTHCARE 0.201; RACE -0.093",NA
"micro_direct_1191","micro_direct_subsets","CHINA + BORDER + FELON + GENDER + RACE",5,0.352292536356697,0.27868941548814,"CHINA 0.134; BORDER 0.365; FELON -0.413; GENDER -0.12; RACE -0.182",NA
"micro_direct_650","micro_direct_subsets","BORDER + FELON + AUTHORITARIAN + RACE",4,0.337525719400772,0.278639116680841,"BORDER 0.406; FELON -0.405; AUTHORITARIAN -0.032; RACE -0.121",NA
"micro_direct_1766","micro_direct_subsets","ISRAEL + CHINA + HEALTHCARE + PROJECT2025 + AUTHORITARIAN + RACE",6,0.366868620481916,0.278524707060788,"ISRAEL -0.429; CHINA 0.136; HEALTHCARE 0.286; PROJECT2025 0.118; AUTHORITARIAN 0.341; RACE 0.035",NA
"micro_direct_1094","micro_direct_subsets","ISRAEL + HEALTHCARE + PROJECT2025 + AUTHORITARIAN + RACE",5,0.351936642964749,0.278293079665289,"ISRAEL -0.413; HEALTHCARE 0.337; PROJECT2025 0.094; AUTHORITARIAN 0.367; RACE 0.058",NA
"micro_direct_648","micro_direct_subsets","BORDER + FELON + PROJECT2025 + RACE",4,0.337161174648247,0.278242167950313,"BORDER 0.406; FELON -0.392; PROJECT2025 0.02; RACE -0.116",NA
"micro_direct_783","micro_direct_subsets","ISRAEL + CHINA + BORDER + FENTANYL + HEALTHCARE",5,0.351875720555397,0.278225234254874,"ISRAEL -0.32; CHINA 0.083; BORDER 0.306; FENTANYL -0.099; HEALTHCARE 0.223",NA
"micro_direct_1947","micro_direct_subsets","ISRAEL + FENTANYL + HEALTHCARE + TAX + FELON + GENDER",6,0.366228903664986,0.277795727432193,"ISRAEL -0.288; FENTANYL -0.163; HEALTHCARE 0.282; TAX -0.095; FELON -0.362; GENDER 0.036",NA
"micro_direct_1055","micro_direct_subsets","ISRAEL + INFLATION + HEALTHCARE + AUTHORITARIAN + RACE",5,0.351481237971718,0.277785924104868,"ISRAEL -0.391; INFLATION -0.091; HEALTHCARE 0.342; AUTHORITARIAN 0.366; RACE 0.062",NA
"micro_direct_802","micro_direct_subsets","ISRAEL + CHINA + BORDER + HEALTHCARE + RACE",5,0.351432366955444,0.277731499564017,"ISRAEL -0.317; CHINA 0.069; BORDER 0.34; HEALTHCARE 0.172; RACE -0.091",NA
"micro_direct_962","micro_direct_subsets","ISRAEL + BORDER + HEALTHCARE + PROJECT2025 + RACE",5,0.35105145508684,0.277307302255799,"ISRAEL -0.317; BORDER 0.36; HEALTHCARE 0.197; PROJECT2025 0.059; RACE -0.094",NA
"micro_direct_1743","micro_direct_subsets","ISRAEL + CHINA + INFLATION + FELON + AUTHORITARIAN + RACE",6,0.365669415984139,0.277158171702856,"ISRAEL -0.393; CHINA 0.231; INFLATION -0.035; FELON -0.322; AUTHORITARIAN 0.112; RACE -0.047",NA
"micro_direct_1957","micro_direct_subsets","ISRAEL + FENTANYL + HEALTHCARE + FELON + PROJECT2025 + RACE",6,0.365080559278297,0.276487148945036,"ISRAEL -0.305; FENTANYL -0.139; HEALTHCARE 0.272; FELON -0.358; PROJECT2025 0.066; RACE -0.05",NA
"micro_direct_462","micro_direct_subsets","CHINA + BORDER + INFLATION + FELON",4,0.335360957418005,0.276281931410716,"CHINA 0.093; BORDER 0.351; INFLATION -0.057; FELON -0.394",NA
"micro_direct_1089","micro_direct_subsets","ISRAEL + HEALTHCARE + FELON + PROJECT2025 + RACE",5,0.350066878090928,0.276210841510352,"ISRAEL -0.294; HEALTHCARE 0.237; FELON -0.346; PROJECT2025 0.099; RACE -0.029",NA
"micro_direct_1789","micro_direct_subsets","ISRAEL + BORDER + FENTANYL + INFLATION + HEALTHCARE + RACE",6,0.364816037357538,0.276185716988823,"ISRAEL -0.315; BORDER 0.358; FENTANYL -0.124; INFLATION -0.093; HEALTHCARE 0.242; RACE -0.115",NA
"micro_direct_1088","micro_direct_subsets","ISRAEL + HEALTHCARE + FELON + PROJECT2025 + GENDER",5,0.34961550084989,0.275708171401014,"ISRAEL -0.288; HEALTHCARE 0.247; FELON -0.347; PROJECT2025 0.091; GENDER -0.021",NA
"micro_direct_913","micro_direct_subsets","ISRAEL + BORDER + FENTANYL + HEALTHCARE + GENDER",5,0.349460154532305,0.275535172092795,"ISRAEL -0.315; BORDER 0.339; FENTANYL -0.098; HEALTHCARE 0.225; GENDER 0.057",NA
"micro_direct_1042","micro_direct_subsets","ISRAEL + INFLATION + HEALTHCARE + TAX + FELON",5,0.349322271778344,0.275381620844065,"ISRAEL -0.266; INFLATION -0.065; HEALTHCARE 0.25; TAX -0.062; FELON -0.347",NA
"micro_direct_1179","micro_direct_subsets","CHINA + BORDER + TAX + FELON + RACE",5,0.349191442300556,0.275235924380165,"CHINA 0.094; BORDER 0.366; TAX -0.074; FELON -0.402; RACE -0.138",NA
"micro_direct_1154","micro_direct_subsets","CHINA + BORDER + INFLATION + FELON + RACE",5,0.349018798923856,0.27504366243793,"CHINA 0.089; BORDER 0.373; INFLATION -0.068; FELON -0.393; RACE -0.119",NA
"micro_direct_1768","micro_direct_subsets","ISRAEL + CHINA + HEALTHCARE + AUTHORITARIAN + GENDER + RACE",6,0.363712479487109,0.274928174299263,"ISRAEL -0.41; CHINA 0.145; HEALTHCARE 0.305; AUTHORITARIAN 0.353; GENDER -0.132; RACE -0.021",NA
"micro_direct_1586","micro_direct_subsets","ISRAEL + CHINA + BORDER + FENTANYL + HEALTHCARE + RACE",6,0.36310314886988,0.274233820805212,"ISRAEL -0.334; CHINA 0.093; BORDER 0.328; FENTANYL -0.121; HEALTHCARE 0.202; RACE -0.112",NA
"micro_direct_1961","micro_direct_subsets","ISRAEL + FENTANYL + HEALTHCARE + PROJECT2025 + AUTHORITARIAN + GENDER",6,0.363100411842783,0.274230701867357,"ISRAEL -0.422; FENTANYL -0.112; HEALTHCARE 0.379; PROJECT2025 0.059; AUTHORITARIAN 0.376; GENDER -0.056",NA
"micro_direct_965","micro_direct_subsets","ISRAEL + BORDER + HEALTHCARE + GENDER + RACE",5,0.348068808190502,0.27398571821215,"ISRAEL -0.307; BORDER 0.363; HEALTHCARE 0.196; GENDER -0.021; RACE -0.1",NA
"micro_direct_85","micro_direct_subsets","ISRAEL + BORDER + RACE",3,0.318396916902826,0.273944541918228,"ISRAEL -0.365; BORDER 0.417; RACE -0.127",NA
"micro_direct_1960","micro_direct_subsets","ISRAEL + FENTANYL + HEALTHCARE + FELON + GENDER + RACE",6,0.362795225031991,0.273882930850408,"ISRAEL -0.294; FENTANYL -0.151; HEALTHCARE 0.281; FELON -0.361; GENDER -0.051; RACE -0.072",NA
"micro_direct_1956","micro_direct_subsets","ISRAEL + FENTANYL + HEALTHCARE + FELON + PROJECT2025 + GENDER",6,0.362735216108095,0.273814548588294,"ISRAEL -0.3; FENTANYL -0.131; HEALTHCARE 0.277; FELON -0.355; PROJECT2025 0.063; GENDER 0.003",NA
"micro_direct_455","micro_direct_subsets","CHINA + BORDER + FENTANYL + FELON",4,0.333079280146733,0.273797438381999,"CHINA 0.106; BORDER 0.344; FENTANYL -0.032; FELON -0.397",NA
"micro_direct_955","micro_direct_subsets","ISRAEL + BORDER + HEALTHCARE + TAX + RACE",5,0.347890740103386,0.273787415115135,"ISRAEL -0.307; BORDER 0.361; HEALTHCARE 0.193; TAX -0.011; RACE -0.092",NA
"micro_direct_1996","micro_direct_subsets","ISRAEL + INFLATION + HEALTHCARE + PROJECT2025 + AUTHORITARIAN + GENDER",6,0.362682718814532,0.273754726090979,"ISRAEL -0.407; INFLATION -0.097; HEALTHCARE 0.368; PROJECT2025 0.086; AUTHORITARIAN 0.382; GENDER -0.077",NA
"micro_direct_478","micro_direct_subsets","CHINA + BORDER + FELON + PROJECT2025",4,0.332943561476742,0.273649655830231,"CHINA 0.105; BORDER 0.344; FELON -0.395; PROJECT2025 0.029",NA
"micro_direct_473","micro_direct_subsets","CHINA + BORDER + TAX + FELON",4,0.332925104406265,0.273629558131266,"CHINA 0.097; BORDER 0.345; TAX -0.028; FELON -0.396",NA
"micro_direct_799","micro_direct_subsets","ISRAEL + CHINA + BORDER + HEALTHCARE + PROJECT2025",5,0.347663713672678,0.273534590226392,"ISRAEL -0.319; CHINA 0.08; BORDER 0.311; HEALTHCARE 0.198; PROJECT2025 0.065",NA
"micro_direct_1096","micro_direct_subsets","ISRAEL + HEALTHCARE + AUTHORITARIAN + GENDER + RACE",5,0.347635431001173,0.273503093614943,"ISRAEL -0.397; HEALTHCARE 0.35; AUTHORITARIAN 0.374; GENDER -0.083; RACE 0.025",NA
"micro_direct_1133","micro_direct_subsets","CHINA + BORDER + FENTANYL + FELON + RACE",5,0.347620565065612,0.273486538368523,"CHINA 0.111; BORDER 0.365; FENTANYL -0.061; FELON -0.401; RACE -0.126",NA
"micro_direct_911","micro_direct_subsets","ISRAEL + BORDER + FENTANYL + HEALTHCARE + PROJECT2025",5,0.34749957908601,0.273351803982147,"ISRAEL -0.312; BORDER 0.334; FENTANYL -0.076; HEALTHCARE 0.241; PROJECT2025 0.031",NA
"micro_direct_1962","micro_direct_subsets","ISRAEL + FENTANYL + HEALTHCARE + PROJECT2025 + AUTHORITARIAN + RACE",6,0.362230852120967,0.273239808230869,"ISRAEL -0.423; FENTANYL -0.115; HEALTHCARE 0.369; PROJECT2025 0.066; AUTHORITARIAN 0.37; RACE 0.042",NA
